Energy_1_0,Contrast_1_0,Homogeneity_1_0,Entropy_1_0,Correlation_1_0,Dissimilarity_1_0,TotalSum_1_0,MeanX_1_0,MeanY_1_0,MeanZ_1_0,StdDevX_1_0,StdDevY_1_0,StdDevZ_1_0,Category
0.03571428570643642,0.0,0.9999999998901098,3.3322045099189173,3.0531133177191805e-16,0.0,0.9999999998901099,255.00000000000009,255.00000000000009,13.499999999999998,8.526512828652711e-14,8.526512828652711e-14,8.077747210257924,normal
0.035714285703656465,0.0,0.9999999998511899,3.3322045098281485,,0.0,0.9999999998511905,255.0,255.0,13.5,0.0,0.0,8.077747210100734,normal
0.03571428570462276,0.0,0.9999999998647185,3.332204509859701,6.938893903907228e-18,0.0,0.9999999998647187,255.0000000000001,255.0000000000001,13.5,1.1368683771392616e-13,1.1368683771392616e-13,8.077747210155371,hyperplasia
0.03571428570092959,0.0,0.9999999998130136,3.3322045097391144,-6.938893903907228e-18,0.0,0.9999999998130142,254.99999999999991,254.99999999999991,13.5,8.526512828324034e-14,8.526512828324034e-14,8.077747209946544,normal
0.035714285708448146,0.0,0.9999999999182739,3.3322045099846047,-3.469446951953614e-17,0.0,0.999999999918274,255.0000000000002,255.0000000000002,13.5,1.9895196600469832e-13,1.9895196600469832e-13,8.077747210371676,hyperplasia
0.035714285697278914,0.0,0.9999999997619045,3.3322045096199173,-1.3877787807814457e-16,0.0,0.9999999997619048,254.9999999999999,254.9999999999999,13.500000000000002,1.1368683770808187e-13,1.1368683770808187e-13,8.077747209740119,normal
0.03571428570011338,0.0,0.9999999998015877,3.332204509712466,1.942890293094024e-16,0.0,0.9999999998015874,255.00000000000009,255.00000000000009,13.499999999999998,8.526512828275317e-14,8.526512828275317e-14,8.077747209900393,hyperplasia
0.03571428568071966,0.0,0.9999999995300751,3.332204509079241,2.3592239273284576e-16,0.0,0.9999999995300752,254.99999999999983,254.99999999999983,13.499999999999998,1.7053025654235582e-13,1.7053025654235582e-13,8.07774720880379,normal
0.03571428570714,0.0,0.9999999998999602,3.332204509941892,2.0122792321330962e-16,0.0,0.9999999998999599,254.99999999999994,254.99999999999994,13.499999999999998,5.6843418857964714e-14,5.6843418857964714e-14,8.077747210297707,normal
0.035714285704281715,0.0,0.9999999998599437,3.3322045098485633,-5.551115123125783e-17,0.0,0.999999999859944,255.00000000000006,255.00000000000006,13.5,5.684341885682737e-14,5.684341885682737e-14,8.077747210136087,normal
0.03571428568158033,0.0,0.9999999995421243,3.332204509107343,3.469446951953614e-17,0.0,0.9999999995421246,254.99999999999986,254.99999999999986,13.5,1.4210854711948603e-13,1.4210854711948603e-13,8.077747208852454,normal
0.035714285703611987,0.0,0.9999999998505679,3.332204509826699,-1.3877787807814457e-17,0.0,0.9999999998505678,254.99999999999986,254.99999999999986,13.5,1.4210854714140222e-13,1.4210854714140222e-13,8.077747210098218,normal
0.03571428570113612,0.0,0.999999999815906,3.332204509745857,2.636779683484747e-16,0.0,0.9999999998159057,255.00000000000009,255.00000000000009,13.499999999999998,8.526512828336361e-14,8.526512828336361e-14,8.077747209958222,hyperplasia
0.035714285702309084,0.0,0.9999999998323268,3.3322045097841553,2.220446049250313e-16,0.0,0.9999999998323271,255.00000000000014,255.00000000000014,13.499999999999998,1.4210854714010614e-13,1.4210854714010614e-13,8.077747210024546,normal
0.03571428569619338,0.0,0.9999999997467066,3.332204509584475,-2.7755575615628914e-16,0.0,0.9999999997467073,254.99999999999983,254.99999999999983,13.500000000000002,1.7053025656082703e-13,1.7053025656082703e-13,8.077747209678739,normal
0.03571428570765969,0.0,0.9999999999072353,3.3322045099588573,-6.938893903907228e-18,0.0,0.9999999999072356,254.99999999999983,254.99999999999983,13.5,1.7053025657451448e-13,1.7053025657451448e-13,8.077747210327093,hyperplasia
0.03571428570435957,0.0,0.9999999998610345,3.332204509851108,2.7755575615628914e-17,0.0,0.9999999998610339,254.99999999999997,254.99999999999997,13.5,2.842170942842919e-14,2.842170942842919e-14,8.07774721014049,normal
0.035714285705428006,0.0,0.9999999998759926,3.3322045098859907,2.914335439641036e-16,0.0,0.9999999998759921,254.99999999999994,254.99999999999994,13.499999999999998,5.684341885728351e-14,5.684341885728351e-14,8.077747210200904,normal
0.03571428570387339,0.0,0.999999999854227,3.3322045098352326,-8.326672684688674e-17,0.0,0.9999999998542274,254.99999999999997,254.99999999999997,13.5,2.842170942833245e-14,2.842170942833245e-14,8.077747210113,normal
0.035714285703957696,0.0,0.999999999855408,3.3322045098379838,-2.1510571102112408e-16,0.0,0.9999999998554077,254.99999999999997,254.99999999999997,13.500000000000002,2.842170942834923e-14,2.842170942834923e-14,8.077747210117765,hyperplasia
0.035714285699954135,0.0,0.9999999997993573,3.3322045097072666,0.0,0.0,0.9999999997993578,254.99999999999986,254.99999999999986,13.5,1.4210854713776354e-13,1.4210854713776354e-13,8.077747209891387,hyperplasia
0.035714285695665135,0.0,0.9999999997393125,3.3322045095672284,-2.220446049250313e-16,0.0,0.9999999997393119,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683770679766e-13,1.1368683770679766e-13,8.07774720964887,normal
0.035714285706109364,0.0,0.9999999998855308,3.3322045099082365,4.0939474033052647e-16,0.0,0.9999999998855311,255.00000000000006,255.00000000000006,13.499999999999996,5.68434188575546e-14,5.68434188575546e-14,8.07774721023943,normal
0.03571428570557916,0.0,0.999999999878108,3.332204509890927,-1.457167719820518e-16,0.0,0.9999999998781083,254.9999999999999,254.9999999999999,13.500000000000002,1.1368683771468727e-13,1.1368683771468727e-13,8.077747210209452,hyperplasia
0.035714285700859286,0.0,0.9999999998120302,3.332204509736817,-2.220446049250313e-16,0.0,0.9999999998120299,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683771093118e-13,1.1368683771093118e-13,8.077747209942569,normal
0.03571428570494131,0.0,0.9999999998691786,3.3322045098701,1.3877787807814457e-17,0.0,0.9999999998691783,255.0000000000001,255.0000000000001,13.5,1.136868377141797e-13,1.136868377141797e-13,8.077747210173385,normal
0.035714285704906965,0.0,0.9999999998686975,3.3322045098689794,6.245004513516506e-17,0.0,0.9999999998686975,255.00000000000006,255.00000000000006,13.5,5.684341885707617e-14,5.684341885707617e-14,8.077747210171442,normal
0.035714285702897225,0.0,0.9999999998405612,3.332204509803362,,0.0,0.9999999998405611,255.0,255.0,13.500000000000002,0.0,0.0,8.077747210057803,normal
0.03571428569901014,0.0,0.9999999997861418,3.3322045096764437,-6.938893903907228e-18,0.0,0.999999999786142,254.99999999999983,254.99999999999983,13.5,1.7053025656418944e-13,1.7053025656418944e-13,8.077747209838012,normal
0.035714285697933015,0.0,0.9999999997710619,3.332204509641276,-3.469446951953614e-17,0.0,0.9999999997710622,254.9999999999998,254.9999999999998,13.5,1.989519659900543e-13,1.989519659900543e-13,8.077747209777105,normal
0.03571428569066516,0.0,0.9999999996693126,3.3322045094039705,6.036837696399289e-16,0.0,0.9999999996693123,255.00000000000006,255.00000000000006,13.499999999999995,5.684341885140931e-14,5.684341885140931e-14,8.077747209366152,normal
0.0357142857096643,0.0,0.9999999999352999,3.332204510024311,3.400058012914542e-16,0.0,0.9999999999353002,254.99999999999991,254.99999999999991,13.499999999999996,8.526512828845372e-14,8.526512828845372e-14,8.077747210440442,normal
0.03571428570387339,0.0,0.999999999854227,3.3322045098352326,-8.326672684688674e-17,0.0,0.9999999998542274,254.99999999999997,254.99999999999997,13.5,2.842170942833245e-14,2.842170942833245e-14,8.077747210113,hyperplasia
0.03571428569066516,0.0,0.9999999996693126,3.3322045094039705,6.036837696399289e-16,0.0,0.9999999996693123,255.00000000000006,255.00000000000006,13.499999999999995,5.684341885140931e-14,5.684341885140931e-14,8.077747209366152,normal
0.03571428570252985,0.0,0.9999999998354173,3.332204509791364,,0.0,0.9999999998354179,255.0,255.0,13.5,0.0,0.0,8.077747210037028,normal
0.03571428569644641,0.0,0.9999999997502497,3.3322045095927355,-1.8735013540549517e-16,0.0,0.9999999997502498,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683770741936e-13,1.1368683770741936e-13,8.077747209693046,normal
0.035714285699367465,0.0,0.9999999997911442,3.3322045096881086,2.8449465006019636e-16,0.0,0.9999999997911445,255.0000000000002,255.0000000000002,13.499999999999998,1.9895196599205198e-13,1.9895196599205198e-13,8.077747209858215,normal
0.03571428570049641,0.0,0.9999999998069501,3.3322045097249724,-4.85722573273506e-17,0.0,0.9999999998069498,255.00000000000003,255.00000000000003,13.5,2.8421709427660602e-14,2.8421709427660602e-14,8.07774720992205,hyperplasia
0.03571428570343031,0.0,0.9999999998480249,3.3322045098207678,-4.85722573273506e-17,0.0,0.9999999998480243,254.99999999999986,254.99999999999986,13.5,1.421085471412215e-13,1.421085471412215e-13,8.077747210087946,normal
0.035714285699708456,0.0,0.9999999997959184,3.3322045096992454,-1.6653345369377348e-16,0.0,0.9999999997959184,254.99999999999994,254.99999999999994,13.500000000000002,5.6843418855007666e-14,5.6843418855007666e-14,8.077747209877497,normal
0.03571428570684834,0.0,0.9999999998958764,3.3322045099323683,-6.938893903907228e-17,0.0,0.9999999998958767,255.00000000000014,255.00000000000014,13.500000000000002,1.421085471446216e-13,1.421085471446216e-13,8.077747210281215,normal
0.03571428569387755,0.0,0.9999999997142858,3.332204509508861,0.0,0.0,0.9999999997142857,255.00000000000009,255.00000000000009,13.5,8.526512827903129e-14,8.526512827903129e-14,8.077747209547791,normal
0.03571428570319432,0.0,0.9999999998447205,3.3322045098130615,0.0,0.0,0.9999999998447204,255.00000000000014,255.00000000000014,13.5,1.4210854714098681e-13,1.4210854714098681e-13,8.077747210074602,normal
0.03571428570399934,0.0,0.9999999998559902,3.332204509839346,-2.1510571102112408e-16,0.0,0.9999999998559908,254.99999999999994,254.99999999999994,13.500000000000002,5.684341885671501e-14,5.684341885671501e-14,8.07774721012012,normal
0.03571428569853867,0.0,0.9999999997795419,3.3322045096610498,6.938893903907228e-18,0.0,0.9999999997795413,255.00000000000017,255.00000000000017,13.5,1.705302565636266e-13,1.705302565636266e-13,8.077747209811351,normal
0.035714285704906965,0.0,0.9999999998686975,3.3322045098689794,6.245004513516506e-17,0.0,0.9999999998686975,255.00000000000006,255.00000000000006,13.5,5.684341885707617e-14,5.684341885707617e-14,8.077747210171442,hyperplasia
0.03571428569644641,0.0,0.9999999997502497,3.3322045095927355,-1.8735013540549517e-16,0.0,0.9999999997502498,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683770741936e-13,1.1368683770741936e-13,8.077747209693046,hyperplasia
0.03571428570034571,0.0,0.99999999980484,3.3322045097200514,-2.220446049250313e-16,0.0,0.9999999998048399,255.00000000000006,255.00000000000006,13.500000000000002,5.684341885526123e-14,5.684341885526123e-14,8.077747209913527,normal
0.03571428570520735,0.0,0.9999999998729032,3.33220450987879,-4.163336342344337e-17,0.0,0.9999999998729029,254.99999999999986,254.99999999999986,13.5,1.4210854714298918e-13,1.4210854714298918e-13,8.077747210188427,normal
0.0357142857022526,0.0,0.9999999998315368,3.332204509782312,-3.122502256758253e-16,0.0,0.9999999998315364,254.9999999999999,254.9999999999999,13.500000000000002,1.1368683771204e-13,1.1368683771204e-13,8.077747210021352,normal
0.03571428570146651,0.0,0.9999999998205317,3.332204509756646,4.163336342344337e-17,0.0,0.9999999998205311,255.0000000000001,255.0000000000001,13.5,1.1368683771141443e-13,1.1368683771141443e-13,8.077747209976904,normal
0.035714285706601914,0.0,0.9999999998924264,3.3322045099243223,0.0,0.0,0.9999999998924267,254.99999999999986,254.99999999999986,13.5,1.4210854714437647e-13,1.4210854714437647e-13,8.077747210267281,hyperplasia
0.03571428570469541,0.0,0.9999999998657352,3.33220450986207,-1.3877787807814457e-17,0.0,0.9999999998657357,255.00000000000009,255.00000000000009,13.5,8.526512828548796e-14,8.526512828548796e-14,8.07774721015948,hyperplasia
0.03571428570476698,0.0,0.9999999998667383,3.3322045098644075,3.2612801348363973e-16,0.0,0.9999999998667377,255.00000000000014,255.00000000000014,13.499999999999998,1.4210854714255118e-13,1.4210854714255118e-13,8.077747210163526,hyperplasia
0.03571428570626364,0.0,0.9999999998876911,3.332204509913275,0.0,0.0,0.999999999887691,255.0000000000001,255.0000000000001,13.5,1.13686837715232e-13,1.13686837715232e-13,8.077747210248154,hyperplasia
0.03571428570190212,0.0,0.9999999998266292,3.332204509770871,-2.3592239273284576e-16,0.0,0.9999999998266296,255.00000000000003,255.00000000000003,13.500000000000002,2.842170942794026e-14,2.842170942794026e-14,8.077747210001535,hyperplasia
0.03571428570473133,0.0,0.9999999998662386,3.3322045098632467,1.734723475976807e-16,0.0,0.9999999998662386,255.0000000000001,255.0000000000001,13.499999999999998,1.1368683771401257e-13,1.1368683771401257e-13,8.077747210161512,hyperplasia
0.03571428570343031,0.0,0.9999999998480249,3.3322045098207678,-4.85722573273506e-17,0.0,0.9999999998480243,254.99999999999986,254.99999999999986,13.5,1.421085471412215e-13,1.421085471412215e-13,8.077747210087946,hyperplasia
0.03571428569901014,0.0,0.9999999997861418,3.3322045096764437,-6.938893903907228e-18,0.0,0.999999999786142,254.99999999999983,254.99999999999983,13.5,1.7053025656418944e-13,1.7053025656418944e-13,8.077747209838012,normal
0.03571428570779457,0.0,0.9999999999091244,3.3322045099632613,1.5265566588595902e-16,0.0,0.999999999909124,255.00000000000017,255.00000000000017,13.499999999999998,1.705302565746755e-13,1.705302565746755e-13,8.077747210334719,normal
0.035714285695665135,0.0,0.9999999997393125,3.3322045095672284,-2.220446049250313e-16,0.0,0.9999999997393119,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683770679766e-13,1.1368683770679766e-13,8.07774720964887,normal
0.035714285706363286,0.0,0.9999999998890863,3.3322045099165294,-6.938893903907228e-18,0.0,0.9999999998890859,255.00000000000014,255.00000000000014,13.5,1.4210854714413915e-13,1.4210854714413915e-13,8.077747210253788,hyperplasia
0.0357142856994542,0.0,0.9999999997923589,3.3322045096909423,-2.42861286636753e-16,0.0,0.9999999997923588,255.00000000000014,255.00000000000014,13.500000000000002,1.4210854713726622e-13,1.4210854713726622e-13,8.07774720986312,normal
0.035714285698918116,0.0,0.999999999784854,3.3322045096734376,4.85722573273506e-16,0.0,0.9999999997848537,255.00000000000006,255.00000000000006,13.499999999999996,5.6843418854693194e-14,5.6843418854693194e-14,8.077747209832806,normal
0.03571428570740964,0.0,0.9999999999037349,3.332204509950696,1.734723475976807e-16,0.0,0.999999999903735,255.00000000000014,255.00000000000014,13.499999999999998,1.4210854714517997e-13,1.4210854714517997e-13,8.077747210312955,hyperplasia
0.035714285707017845,0.0,0.9999999998982504,3.3322045099379034,1.5959455978986625e-16,0.0,0.9999999998982498,254.99999999999991,254.99999999999991,13.499999999999998,8.526512828687415e-14,8.526512828687415e-14,8.077747210290799,normal
0.03571428570019168,0.0,0.999999999802683,3.3322045097150195,4.926614671774132e-16,0.0,0.9999999998026835,255.00000000000006,255.00000000000006,13.499999999999996,5.684341885519993e-14,5.684341885519993e-14,8.07774720990482,normal
0.03571428569919091,0.0,0.9999999997886724,3.332204509682347,-1.3877787807814457e-17,0.0,0.9999999997886727,254.99999999999986,254.99999999999986,13.5,1.4210854713700434e-13,1.4210854713700434e-13,8.077747209848232,normal
0.035714285700788245,0.0,0.9999999998110355,3.3322045097345003,-1.6653345369377348e-16,0.0,0.9999999998110354,254.99999999999994,254.99999999999994,13.500000000000002,5.684341885543732e-14,5.684341885543732e-14,8.077747209938552,normal
0.03571428570140177,0.0,0.9999999998196247,3.3322045097545323,6.938893903907228e-18,0.0,0.9999999998196247,254.99999999999991,254.99999999999991,13.5,8.526512828352217e-14,8.526512828352217e-14,8.077747209973245,normal
0.03571428569693183,0.0,0.9999999997570452,3.3322045096085855,-2.7755575615628914e-17,0.0,0.9999999997570456,254.99999999999991,254.99999999999991,13.5,8.526512828085425e-14,8.526512828085425e-14,8.077747209720494,normal
0.03571428569580007,0.0,0.9999999997412006,3.332204509571633,2.220446049250313e-16,0.0,0.9999999997412009,254.99999999999994,254.99999999999994,13.499999999999998,5.684341885345249e-14,5.684341885345249e-14,8.0777472096565,normal
0.035714285701780715,0.0,0.9999999998249304,3.332204509766905,8.326672684688674e-17,0.0,0.99999999982493,254.9999999999999,254.9999999999999,13.5,1.1368683771166447e-13,1.1368683771166447e-13,8.07774720999467,normal
0.0357142857034763,0.0,0.9999999998486685,3.332204509822266,-1.942890293094024e-16,0.0,0.9999999998486682,255.00000000000014,255.00000000000014,13.500000000000004,1.421085471412673e-13,1.421085471412673e-13,8.077747210090546,normal
0.03571428570539714,0.0,0.9999999998755605,3.3322045098849835,1.1796119636642288e-16,0.0,0.99999999987556,255.00000000000009,255.00000000000009,13.499999999999998,8.526512828590683e-14,8.526512828590683e-14,8.077747210199158,hyperplasia
0.03571428570113612,0.0,0.999999999815906,3.332204509745857,2.636779683484747e-16,0.0,0.9999999998159057,255.00000000000009,255.00000000000009,13.499999999999998,8.526512828336361e-14,8.526512828336361e-14,8.077747209958222,normal
0.035714285702897225,0.0,0.9999999998405612,3.332204509803362,,0.0,0.9999999998405611,255.0,255.0,13.500000000000002,0.0,0.0,8.077747210057803,hyperplasia
