Count,Mean,Variance,StandardDev,Skewness,Kurtosis,ExKurtosis,Energy,Contrast,Homogeneity,Entropy,Correlation,Dissimilarity,MeanX,MeanY,MeanZ,StdDevX,StdDevY,StdDevZ,Short Run Emphasis,Long Run Emphasis,Gray Level Non-Uniformity,Run Length Non-Uniformity,Run Percentage,Low Gray Level Run Emphasis,High Gray Level Run Emphasis,Small Zone Emphasis,Large Zone Emphasis,Zone Size Non-Uniformity,Zone Percentage,Gray Level Variance,Zone Size Variance,Zone Size Entropy,Low Gray Level Zone Emphasis,High Gray Level Zone Emphasis,Small Zone Low Gray Level Emphasis,Small Zone High Gray Level Emphasis,Large Zone Low Gray Level Emphasis,Large Zone High Gray Level Emphasis,Volume,Surface Area,Surface to Volume Ratio,Compactness,Sphericity,Elongation,Flatness,Rectangularity,Spherical Disproportion,Euler Number,Class
1.0,107.17284405314737,5124.731349444499,71.54616280460743,0.017931583403883105,1.4450493473167254,-1.5549506526832746,7.51488045454263e-06,442.3829161964639,0.07219677006000758,12.239833466107202,3.1584060453809792e-12,15.839447519193145,107.98995934741521,108.01111818563325,13.499999999973348,71.7807592145834,72.05279219029484,8.077747210696252,0.9818383698540762,1.0949539313505514,0.006519374717189236,0.9535752628622299,4.555393585788358e-05,0.0026263114616292913,16643.840311261756,0.9575240075950635,2.269249925291364,0.8946017643007154,4.555393585778946e-05,5063.441167362029,1.1200249199890926,0.23625006189009803,0.00265850499642113,16467.676959856562,0.002562880243767837,15743.288748178027,0.0030913327955792934,89941.95766510608,2308602,5597.324456857674,0.002424551506434489,0.29344454652491997,15.091637122269846,1.0,1.0,105.16590743440233,15.091637122269846,278,[0]
1.0,70.66248354960271,6232.79957759109,78.82758204159106,1.1758070988230298,2.7192664478010706,-0.2807335521989288,6.712954228270628e-05,145.98485207076644,0.1817265871631166,10.893646067341894,1.231809793056371e-12,7.739266272179355,70.38783431940952,70.61467455609314,13.499999999989932,78.78097192337519,78.92607265289574,8.077747210696204,0.9496338644837128,1.4317955360701475,0.017543895203770806,0.8778118829566609,4.5553935857788775e-05,0.0025110949969253914,9905.79623355919,0.912274598659075,24.525328840091312,0.7964763689159778,4.555393585758228e-05,5165.78556570729,23.104648317205672,0.4270386474512397,0.0025730893781561693,9503.802859006413,0.002363686114728365,8927.772995288537,0.0041296084619954244,1520622.5614740737,1548455,4639.942436509019,0.0029964980813191335,0.2712440871266266,13.949883829682161,1.0,1.0,70.53821975218659,13.949883829682161,28,[1]
1.0,48.568434347647305,2864.4232530383465,46.237091885322414,2.140952463609983,12.733513493522468,9.73351349352247,5.066814614557625e-05,153.74708882661915,0.19616065695456625,10.665565607478307,2.4967252827093767e-12,7.3190260802522165,46.65498989502208,50.12337599837244,13.499999999979464,59.91463238455582,62.58573627230213,8.077747210692026,0.9495299315904936,1.2553180939158028,0.019392547736993206,0.8762958098959523,4.5553935857799475e-05,0.006394391072267034,6519.298309118857,0.9074974738528161,1.6093733319098964,0.7870682095545632,4.5553935857626694e-05,3939.3495076485915,0.26766401388600664,0.4508755118573774,0.006521907895422003,6625.154958898259,0.005901152501839082,6209.058517299697,0.010234835251557125,8811.81023806982,1056049,5140.778121230852,0.0048679352200805565,0.18968558712283629,9.75539018217687,1.0,1.0,48.10718841107872,9.75539018217687,200,[1]
1.0,93.51374991030488,6474.897508739392,80.35310063492169,0.46282468616938016,2.2378248414315367,-0.7621751585684632,3.055417471666027e-05,452.64519945019134,0.15161979454741759,11.181199519300279,3.889829213940543e-12,12.174561112923145,91.4664269150931,95.23782709489834,13.499999999967606,85.1521626692571,85.68995343700738,8.077747210696675,0.9561657859439895,1.2024530954574104,0.014170709780980017,0.8911556080469133,4.5553935857849836e-05,0.0028263608254578574,16026.558103456638,0.9044181018680866,5.08956034998098,0.7817424328991662,4.555393585758268e-05,6910.574352267035,3.669083961408018,0.4734181473029146,0.002839912655854648,15542.005217107768,0.0025261465732468688,14182.757236234222,0.004986802902024804,248719.28020216292,2049118,4639.11060959592,0.00226395483793316,0.3270019918082281,16.817471842878994,1.0,1.0,93.34538994169097,16.817471842878994,24,[0]
1.0,23.712835539333685,416.7341225331312,19.544943376667383,4.28800711700284,27.3129653119697,24.312965311969695,9.744301749102894e-05,226.91439100404978,0.1804418624815271,9.954396001756528,1.3728840113358398e-12,7.9639043749292036,23.58721534532617,23.61008220727813,13.49999999998475,20.29304411941019,20.49115222930376,8.077747210694218,0.9504018280811928,1.2277319537312705,0.03805996974932194,0.8777293008720174,4.555393585783496e-05,0.0030477728080052662,1062.079603689785,0.8610777395474809,2.3698461177023376,0.6997444321206099,4.5553935857382755e-05,491.1752762936144,0.7076457983911376,0.6502928795194519,0.002923789406751572,1185.887524961823,0.002429414892069916,1121.8920929001551,0.007958690669302979,1987.1397862093272,519905,4606.566698719579,0.008860400839998806,0.13198131332295768,6.787701837292543,1.0,1.0,23.683719023323615,6.787701837292543,4,[0]
1.0,102.51032407462112,5265.7217863526885,71.65119156267964,0.6697202626762327,2.8118112189953415,-0.18818878100465877,5.2913768146106476e-05,708.6547619032514,0.08719402265771055,12.2475881438558,1.1359281570921809e-12,19.79860291221793,102.14462809899327,106.07516725678974,13.499999999990289,78.92358051965205,79.5740094524263,8.077747210686503,0.9725929911366075,1.2275205028728577,0.00575296739084734,0.9333215047274881,4.555393585782121e-05,0.002730942175110781,15374.910376663556,0.9718371710595386,51.235637480798765,0.9287553722983238,4.55539358577258e-05,5282.962604725772,50.03002673168434,0.17152064934631708,0.002761718909871843,14435.0835125448,0.002671981528422374,14084.249675639401,0.004054234319817775,3299856.396313363,2200980,5656.971942179634,0.002570205972875553,0.28125517325130384,14.464746623292092,1.0,1.0,100.26330174927114,14.464746623292092,366,[0]
1.0,24.66744294910211,1104.6756890683291,27.770575611040847,3.6852346738086377,20.96455155538954,17.964551555389544,6.464852460132924e-05,223.72336386459287,0.15002356015806176,10.293583995285987,2.6246922387243576e-12,8.722177400204131,23.785676996781856,24.96079920265729,13.499999999976572,32.03987309073316,35.034027961206256,8.077747210694618,0.9602395989008341,1.1747095405679022,0.033111427698470974,0.9003669233957712,4.5553935857862196e-05,0.006224462711833102,1895.0338909511643,0.8938537243083343,1.7500271414612965,0.7600835611249657,4.555393585758551e-05,1233.2792237319986,0.33666213488179764,0.5060157021792494,0.006265280025224401,1942.5059168385626,0.005628486591998142,1841.797750045973,0.01048113711647472,3668.7504071219196,539989,4698.97502854795,0.00870198287103617,0.13269685140914245,6.8245014345989,1.0,1.0,24.598624271137027,6.8245014345989,72,[0]
1.0,76.8980739556961,4181.437340686524,63.79823456854485,0.9592616821715314,3.1707012874297256,0.17070128742972512,8.97520998192168e-05,128.12707860902432,0.3146000971333547,10.296301515270308,2.6756609792643205e-12,6.081916099766758,74.72245842769215,78.09141156449324,13.499999999978135,70.21019100104216,71.36125999002476,8.07774721069666,0.9058391411545065,1.6350798959494615,0.016019244495146915,0.784395360802475,4.555393585763998e-05,0.0011455963244724947,10680.834103094974,0.8378201363177568,4.488347597103359,0.6605634401810827,4.5553935857059364e-05,4429.454388441515,2.399856441911588,0.7806590433487286,0.001086045386581662,10053.338578011851,0.0008540884914081863,8211.693165545868,0.005696946588000208,67742.83831468072,1683848,4604.83464791201,0.0027347092183570075,0.2890203106802181,14.86410192796386,1.0,1.0,76.70590379008746,14.86410192796386,2,[0]
1.0,116.0172417319644,5199.000923881409,71.8809886421369,0.2536696215878861,1.503505660440852,-1.496494339559148,1.9099566169250826e-05,193.6983654569786,0.15463171511815205,11.77011908983344,2.1593638335759557e-12,9.262140967489117,115.53958805722777,116.02971466344015,13.499999999982231,72.5200029827958,72.66812819334493,8.077747210698744,0.958123565146357,1.2582182454775332,0.006504186519566325,0.8965172790164186,4.555393585784309e-05,0.0002852443396903398,18418.191256564867,0.9102009079713455,8.964335891062355,0.7936225542961208,4.5553935857596736e-05,4916.892741179381,7.557242016281841,0.45177641926259915,0.0002731392853038682,18349.710256133145,0.00023865324299280564,16895.561967745583,0.0007308192368293647,504845.7118231924,2542397,4604.83464791201,0.0018112177790927263,0.3803838048303734,19.56285921026924,1.0,1.0,115.81618986880467,19.56285921026924,2,[0]
1.0,104.38182125955366,7398.697451395657,85.98426240702267,0.12319921778980515,1.366731302659279,-1.633268697340721,2.8626427532682878e-05,219.74865657018302,0.19997413769242633,11.14264800612758,2.5412723141104987e-12,8.026233512445144,104.23698094753907,106.33561309213762,13.49999999997918,87.48177600858891,87.47686925415607,8.077747210695055,0.946244842635746,1.2903470222761024,0.011377696044069376,0.8693552917234193,4.555393585775726e-05,0.003948494501373189,18768.77607718341,0.9075175770644148,1.7651775486827033,0.7880013342904981,4.55539358575735e-05,7575.049132611528,0.39533413629726294,0.4615509141337213,0.004004296164292019,18805.568537609775,0.003654050173475306,17180.42013993828,0.0062181050300723455,36408.529918725784,2240260,5823.404539664434,0.0025994324496551448,0.2764579833226459,14.218030674853887,1.0,1.0,102.05266034985422,14.218030674853887,61,[0]
